Report Date,CODE,CUTS,FOB PRICE,CHANGE,%CARCASS,LBS
03/27/2018,209,BREAST **,215.7003,1.0153,7.7400,5.7276
03/27/2018,207,"SHOULDERS, SQ-CUT",275.0141,-1.1315,24.1700,17.8858
03/27/2018,210,FORESHANK,420.5486,2.7733,3.4800,2.5752
03/27/2018,,NECK **,165.7813,-1.1287,2.3100,1.7094
03/27/2018,,HINDSADDLE,,,,
03/27/2018,232,"LOINS, TRIMMED 4X4",554.2586,1.3992,10.9100,8.0734
03/27/2018,232E,FLANK UNTRIMMED **,98.5415,-2.4351,2.8100,2.0794
03/27/2018,233A,"LEG, TROTTER OFF",370.0714,-3.7548,31.2900,23.1546
03/26/2018,,FORESADDLE,,,,
03/26/2018,204,"RACK, 8-RIB MEDIUM",852.1799,-1.1607,11.4200,8.4508
03/26/2018,209,BREAST **,214.6850,16.7999,7.7400,5.7276
03/26/2018,207,"SHOULDERS, SQ-CUT",276.1456,1.6769,24.1700,17.8858
03/26/2018,210,FORESHANK,417.7753,4.2861,3.4800,2.5752
03/26/2018,,NECK **,166.9100,15.2769,2.3100,1.7094
03/26/2018,,HINDSADDLE,,,,
03/26/2018,232,"LOINS, TRIMMED 4X4",552.8594,-4.1089,10.9100,8.0734
03/26/2018,232E,FLANK UNTRIMMED **,100.9766,-18.2066,2.8100,2.0794
03/26/2018,233A,"LEG, TROTTER OFF",373.8262,13.9073,31.2900,23.1546
03/23/2018,,FORESADDLE,,,,
03/23/2018,204,"RACK, 8-RIB MEDIUM",853.3406,-5.7524,11.4200,8.4508
03/23/2018,209,BREAST **,197.8851,-3.5555,7.7400,5.7276
03/23/2018,207,"SHOULDERS, SQ-CUT",274.4687,3.4334,24.1700,17.8858
03/23/2018,210,FORESHANK,413.4892,1.7969,3.4800,2.5752
03/23/2018,,NECK **,151.6331,14.1882,2.3100,1.7094
03/23/2018,,HINDSADDLE,,,,
03/23/2018,232,"LOINS, TRIMMED 4X4",556.9683,-6.4736,10.9100,8.0734
03/23/2018,232E,FLANK UNTRIMMED **,119.1832,-3.5225,2.8100,2.0794
03/23/2018,233A,"LEG, TROTTER OFF",359.9189,0.1660,31.2900,23.1546
03/22/2018,,FORESADDLE,,,,
03/22/2018,204,"RACK, 8-RIB MEDIUM",859.0930,0.2286,11.4200,8.4508
03/22/2018,209,BREAST **,201.4406,36.4503,7.7400,5.7276
03/22/2018,207,"SHOULDERS, SQ-CUT",271.0353,0.5114,24.1700,17.8858
03/22/2018,210,FORESHANK,411.6923,2.7051,3.4800,2.5752
03/22/2018,,NECK **,137.4449,8.4527,2.3100,1.7094
03/22/2018,,HINDSADDLE,,,,
03/22/2018,232,"LOINS, TRIMMED 4X4",563.4419,-7.0034,10.9100,8.0734
03/22/2018,232E,FLANK UNTRIMMED **,122.7057,20.7430,2.8100,2.0794
03/22/2018,233A,"LEG, TROTTER OFF",359.7529,-0.2893,31.2900,23.1546
03/21/2018,,FORESADDLE,,,,
03/21/2018,204,"RACK, 8-RIB MEDIUM",858.8644,-3.5201,11.4200,8.6792
03/21/2018,209,BREAST **,164.9903,-4.3684,7.7400,5.8824
03/21/2018,207,"SHOULDERS, SQ-CUT",270.5239,-0.4885,24.1700,18.3692
03/21/2018,210,FORESHANK,408.9872,8.1973,3.4800,2.6448
03/21/2018,,NECK **,128.9922,0.9130,2.3100,1.7556
03/21/2018,,HINDSADDLE,,,,
03/21/2018,232,"LOINS, TRIMMED 4X4",570.4453,35.7670,10.9100,8.2916
03/21/2018,232E,FLANK UNTRIMMED **,101.9627,1.8291,2.8100,2.1356
03/21/2018,233A,"LEG, TROTTER OFF",360.0422,-0.9196,31.2900,23.7804
03/20/2018,,FORESADDLE,,,,
03/20/2018,204,"RACK, 8-RIB MEDIUM",862.3845,2.1163,11.4200,8.6792
03/20/2018,209,BREAST **,169.3587,-0.0660,7.7400,5.8824
03/20/2018,207,"SHOULDERS, SQ-CUT",271.0124,1.9335,24.1700,18.3692
03/20/2018,210,FORESHANK,400.7899,3.4731,3.4800,2.6448
03/20/2018,,NECK **,128.0792,1.9132,2.3100,1.7556
03/20/2018,,HINDSADDLE,,,,
03/20/2018,232,"LOINS, TRIMMED 4X4",534.6783,7.5790,10.9100,8.2916
03/20/2018,232E,FLANK UNTRIMMED **,100.1336,1.3281,2.8100,2.1356
03/20/2018,233A,"LEG, TROTTER OFF",360.9618,-2.6370,31.2900,23.7804
03/19/2018,,FORESADDLE,,,,
03/19/2018,204,"RACK, 8-RIB MEDIUM",860.2682,16.8322,11.4200,8.6792
03/19/2018,209,BREAST **,169.4247,1.7766,7.7400,5.8824
03/19/2018,207,"SHOULDERS, SQ-CUT",269.0789,1.9039,24.1700,18.3692
03/19/2018,210,FORESHANK,397.3168,1.7925,3.4800,2.6448
03/19/2018,,NECK **,126.1660,11.2438,2.3100,1.7556
03/19/2018,,HINDSADDLE,,,,
03/19/2018,232,"LOINS, TRIMMED 4X4",527.0993,9.6143,10.9100,8.2916
03/19/2018,232E,FLANK UNTRIMMED **,98.8055,3.2749,2.8100,2.1356
03/19/2018,233A,"LEG, TROTTER OFF",363.5988,-12.9522,31.2900,23.7804
03/16/2018,,FORESADDLE,,,,
03/16/2018,204,"RACK, 8-RIB MEDIUM",843.4360,8.5143,11.4200,8.6792
03/16/2018,209,BREAST **,167.6481,3.5788,7.7400,5.8824
03/16/2018,207,"SHOULDERS, SQ-CUT",267.1750,-1.0319,24.1700,18.3692
03/16/2018,210,FORESHANK,395.5243,-1.8993,3.4800,2.6448
03/16/2018,,NECK **,114.9222,-10.8437,2.3100,1.7556
03/16/2018,,HINDSADDLE,,,,
03/16/2018,232,"LOINS, TRIMMED 4X4",517.4850,31.0408,10.9100,8.2916
03/16/2018,232E,FLANK UNTRIMMED **,95.5306,1.9549,2.8100,2.1356
03/16/2018,233A,"LEG, TROTTER OFF",376.5510,-4.3833,31.2900,23.7804
03/15/2018,,FORESADDLE,,,,
03/15/2018,204,"RACK, 8-RIB MEDIUM",834.9217,3.6735,11.4200,8.6792
03/15/2018,209,BREAST **,164.0693,-56.6612,7.7400,5.8824
03/15/2018,207,"SHOULDERS, SQ-CUT",268.2069,-0.4873,24.1700,18.3692
03/15/2018,210,FORESHANK,397.4236,2.0067,3.4800,2.6448
03/15/2018,,NECK **,125.7659,-56.0135,2.3100,1.7556
03/15/2018,,HINDSADDLE,,,,
03/15/2018,232,"LOINS, TRIMMED 4X4",486.4442,4.6798,10.9100,8.2916
03/15/2018,232E,FLANK UNTRIMMED **,93.5757,-10.7537,2.8100,2.1356
03/15/2018,233A,"LEG, TROTTER OFF",380.9343,15.7838,31.2900,23.7804
03/14/2018,,FORESADDLE,,,,
03/14/2018,204,"RACK, 8-RIB MEDIUM",831.2482,4.9976,11.4200,8.5650
03/14/2018,209,BREAST **,220.7305,15.2079,7.7400,5.8050
03/14/2018,207,"SHOULDERS, SQ-CUT",268.6942,-0.6591,24.1700,18.1275
03/14/2018,210,FORESHANK,395.4169,-14.0382,3.4800,2.6100
03/14/2018,,NECK **,181.7794,2.2578,2.3100,1.7325
03/14/2018,,HINDSADDLE,,,,
03/14/2018,232,"LOINS, TRIMMED 4X4",481.7644,-38.3053,10.9100,8.1825
03/14/2018,232E,FLANK UNTRIMMED **,104.3294,-12.7087,2.8100,2.1075
03/14/2018,233A,"LEG, TROTTER OFF",365.1505,-7.6619,31.2900,23.4675
03/13/2018,,FORESADDLE,,,,
03/13/2018,204,"RACK, 8-RIB MEDIUM",826.2506,-0.2432,11.4200,8.5650
03/13/2018,209,BREAST **,205.5226,20.4202,7.7400,5.8050
03/13/2018,207,"SHOULDERS, SQ-CUT",269.3533,-1.4669,24.1700,18.1275
03/13/2018,210,FORESHANK,409.4551,-4.3362,3.4800,2.6100
03/13/2018,,NECK **,179.5216,6.7872,2.3100,1.7325
03/13/2018,,HINDSADDLE,,,,
03/13/2018,232,"LOINS, TRIMMED 4X4",520.0697,2.3638,10.9100,8.1825
03/13/2018,232E,FLANK UNTRIMMED **,117.0381,10.8636,2.8100,2.1075
03/13/2018,233A,"LEG, TROTTER OFF",372.8124,3.5560,31.2900,23.4675
03/12/2018,,FORESADDLE,,,,
03/12/2018,204,"RACK, 8-RIB MEDIUM",826.4938,-27.8868,11.4200,8.5650
03/12/2018,209,BREAST **,185.1024,-32.1274,7.7400,5.8050
03/12/2018,207,"SHOULDERS, SQ-CUT",270.8202,-2.2178,24.1700,18.1275
03/12/2018,210,FORESHANK,413.7913,-2.5864,3.4800,2.6100
03/12/2018,,NECK **,172.7344,0.5589,2.3100,1.7325
03/12/2018,,HINDSADDLE,,,,
03/12/2018,232,"LOINS, TRIMMED 4X4",517.7059,-1.7258,10.9100,8.1825
03/12/2018,232E,FLANK UNTRIMMED **,106.1745,-1.0449,2.8100,2.1075
03/12/2018,233A,"LEG, TROTTER OFF",369.2564,-11.1881,31.2900,23.4675
03/09/2018,,FORESADDLE,,,,
03/09/2018,204,"RACK, 8-RIB MEDIUM",854.3806,9.0919,11.4200,8.5650
03/09/2018,209,BREAST **,208.9296,5.0317,7.7400,5.8050
03/09/2018,207,"SHOULDERS, SQ-CUT",273.0380,-3.4791,24.1700,18.1275
03/09/2018,210,FORESHANK,416.3777,-13.7268,3.4800,2.6100
03/09/2018,,NECK **,172.1755,-2.3800,2.3100,1.7325
03/09/2018,,HINDSADDLE,,,,
03/09/2018,232,"LOINS, TRIMMED 4X4",519.4317,2.1649,10.9100,8.1825
03/09/2018,232E,FLANK UNTRIMMED **,107.2194,-0.1043,2.8100,2.1075
03/09/2018,233A,"LEG, TROTTER OFF",380.4445,1.6480,31.2900,23.4675
03/08/2018,,FORESADDLE,,,,
03/08/2018,204,"RACK, 8-RIB MEDIUM",845.2887,4.9110,11.4200,8.5650
03/08/2018,209,BREAST **,203.8979,5.9175,7.7400,5.8050
03/08/2018,207,"SHOULDERS, SQ-CUT",276.5171,4.2158,24.1700,18.1275
03/08/2018,210,FORESHANK,430.1045,-1.2653,3.4800,2.6100
03/08/2018,,NECK **,174.5555,2.8344,2.3100,1.7325
03/08/2018,,HINDSADDLE,,,,
03/08/2018,232,"LOINS, TRIMMED 4X4",517.2668,15.3953,10.9100,8.1825
03/08/2018,232E,FLANK UNTRIMMED **,107.3237,8.2821,2.8100,2.1075
03/08/2018,233A,"LEG, TROTTER OFF",378.7965,11.9792,31.2900,23.4675
03/07/2018,,FORESADDLE,,,,
03/07/2018,204,"RACK, 8-RIB MEDIUM",840.3777,3.2175,11.4200,8.4508
03/07/2018,209,BREAST **,197.9804,-3.7854,7.7400,5.7276
03/07/2018,207,"SHOULDERS, SQ-CUT",272.3013,-1.0152,24.1700,17.8858
03/07/2018,210,FORESHANK,431.3698,10.8405,3.4800,2.5752
03/07/2018,,NECK **,171.7211,6.1693,2.3100,1.7094
03/07/2018,,HINDSADDLE,,,,
03/07/2018,232,"LOINS, TRIMMED 4X4",501.8715,13.4033,10.9100,8.0734
03/07/2018,232E,FLANK UNTRIMMED **,99.0416,2.1830,2.8100,2.0794
03/07/2018,233A,"LEG, TROTTER OFF",366.8173,3.7251,31.2900,23.1546
03/06/2018,,FORESADDLE,,,,
03/06/2018,204,"RACK, 8-RIB MEDIUM",837.1602,22.8544,11.4200,8.4508
03/06/2018,209,BREAST **,201.7658,0.2997,7.7400,5.7276
03/06/2018,207,"SHOULDERS, SQ-CUT",273.3165,-0.2981,24.1700,17.8858
03/06/2018,210,FORESHANK,420.5293,7.4938,3.4800,2.5752
03/06/2018,,NECK **,165.5518,-6.9879,2.3100,1.7094
03/06/2018,,HINDSADDLE,,,,
03/06/2018,232,"LOINS, TRIMMED 4X4",488.4682,-11.2637,10.9100,8.0734
03/06/2018,232E,FLANK UNTRIMMED **,96.8586,-3.0674,2.8100,2.0794
03/06/2018,233A,"LEG, TROTTER OFF",363.0922,2.5633,31.2900,23.1546
03/05/2018,,FORESADDLE,,,,
03/05/2018,204,"RACK, 8-RIB MEDIUM",814.3058,5.8945,11.4200,8.4508
03/05/2018,209,BREAST **,201.4661,1.2612,7.7400,5.7276
03/05/2018,207,"SHOULDERS, SQ-CUT",273.6146,0.8107,24.1700,17.8858
03/05/2018,210,FORESHANK,413.0355,2.2915,3.4800,2.5752
03/05/2018,,NECK **,172.5397,7.2370,2.3100,1.7094
03/05/2018,,HINDSADDLE,,,,
03/05/2018,232,"LOINS, TRIMMED 4X4",499.7319,-1.4364,10.9100,8.0734
03/05/2018,232E,FLANK UNTRIMMED **,99.9260,-1.3497,2.8100,2.0794
03/05/2018,233A,"LEG, TROTTER OFF",360.5289,0.9143,31.2900,23.1546
03/02/2018,,FORESADDLE,,,,
03/02/2018,204,"RACK, 8-RIB MEDIUM",808.4113,-9.9735,11.4200,8.4508
03/02/2018,209,BREAST **,200.2049,-8.7334,7.7400,5.7276
03/02/2018,207,"SHOULDERS, SQ-CUT",272.8039,0.7039,24.1700,17.8858
03/02/2018,210,FORESHANK,410.7440,-0.4158,3.4800,2.5752
03/02/2018,,NECK **,165.3027,6.7731,2.3100,1.7094
03/02/2018,,HINDSADDLE,,,,
03/02/2018,232,"LOINS, TRIMMED 4X4",501.1683,3.6862,10.9100,8.0734
03/02/2018,232E,FLANK UNTRIMMED **,101.2757,-0.4575,2.8100,2.0794
03/02/2018,233A,"LEG, TROTTER OFF",359.6146,-0.4495,31.2900,23.1546
03/01/2018,,FORESADDLE,,,,
03/01/2018,204,"RACK, 8-RIB MEDIUM",818.3848,3.9749,11.4200,8.4508
03/01/2018,209,BREAST **,208.9383,1.7079,7.7400,5.7276
03/01/2018,207,"SHOULDERS, SQ-CUT",272.1000,-5.6526,24.1700,17.8858
03/01/2018,210,FORESHANK,411.1598,2.2841,3.4800,2.5752
03/01/2018,,NECK **,158.5296,0.7805,2.3100,1.7094
03/01/2018,,HINDSADDLE,,,,
03/01/2018,232,"LOINS, TRIMMED 4X4",497.4821,-24.7005,10.9100,8.0734
03/01/2018,232E,FLANK UNTRIMMED **,101.7332,-6.1389,2.8100,2.0794
03/01/2018,233A,"LEG, TROTTER OFF",360.0641,-5.0324,31.2900,23.1546
02/28/2018,,FORESADDLE,,,,
02/28/2018,204,"RACK, 8-RIB MEDIUM",814.4099,1.0014,11.4200,8.4508
02/28/2018,209,BREAST **,207.2304,-1.7846,7.7400,5.7276
02/28/2018,207,"SHOULDERS, SQ-CUT",277.7526,-1.1615,24.1700,17.8858
02/28/2018,210,FORESHANK,408.8757,-2.5104,3.4800,2.5752
02/28/2018,,NECK **,157.7491,-5.2607,2.3100,1.7094
02/28/2018,,HINDSADDLE,,,,
02/28/2018,232,"LOINS, TRIMMED 4X4",522.1826,-17.0307,10.9100,8.0734
02/28/2018,232E,FLANK UNTRIMMED **,107.8721,-3.4128,2.8100,2.0794
02/28/2018,233A,"LEG, TROTTER OFF",365.0965,2.9533,31.2900,23.1546
02/27/2018,,FORESADDLE,,,,
02/27/2018,204,"RACK, 8-RIB MEDIUM",813.4085,2.8497,11.4200,8.4508
02/27/2018,209,BREAST **,209.0150,-2.6984,7.7400,5.7276
02/27/2018,207,"SHOULDERS, SQ-CUT",278.9141,2.2447,24.1700,17.8858
02/27/2018,210,FORESHANK,411.3861,-8.3004,3.4800,2.5752
02/27/2018,,NECK **,163.0098,2.6808,2.3100,1.7094
02/27/2018,,HINDSADDLE,,,,
02/27/2018,232,"LOINS, TRIMMED 4X4",539.2133,-3.4998,10.9100,8.0734
02/27/2018,232E,FLANK UNTRIMMED **,111.2849,-0.0635,2.8100,2.0794
02/27/2018,233A,"LEG, TROTTER OFF",362.1432,0.0730,31.2900,23.1546
02/26/2018,,FORESADDLE,,,,
02/26/2018,204,"RACK, 8-RIB MEDIUM",810.5588,-5.2424,11.4200,8.4508
02/26/2018,209,BREAST **,211.7134,-1.4674,7.7400,5.7276
02/26/2018,207,"SHOULDERS, SQ-CUT",276.6694,-2.2989,24.1700,17.8858
02/26/2018,210,FORESHANK,419.6865,-1.8232,3.4800,2.5752
02/26/2018,,NECK **,160.3290,-3.6213,2.3100,1.7094
02/26/2018,,HINDSADDLE,,,,
02/26/2018,232,"LOINS, TRIMMED 4X4",542.7131,-2.8099,10.9100,8.0734
02/26/2018,232E,FLANK UNTRIMMED **,111.3484,2.0061,2.8100,2.0794
02/26/2018,233A,"LEG, TROTTER OFF",362.0702,-0.1075,31.2900,23.1546
02/23/2018,,FORESADDLE,,,,
02/23/2018,204,"RACK, 8-RIB MEDIUM",815.8012,6.1193,11.4200,8.4508
02/23/2018,209,BREAST **,213.1808,5.2514,7.7400,5.7276
02/23/2018,207,"SHOULDERS, SQ-CUT",278.9683,0.5544,24.1700,17.8858
02/23/2018,210,FORESHANK,421.5097,1.4603,3.4800,2.5752
02/23/2018,,NECK **,163.9503,-8.7703,2.3100,1.7094
02/23/2018,,HINDSADDLE,,,,
02/23/2018,232,"LOINS, TRIMMED 4X4",545.5230,-24.2098,10.9100,8.0734
02/23/2018,232E,FLANK UNTRIMMED **,109.3423,-0.4804,2.8100,2.0794
02/23/2018,233A,"LEG, TROTTER OFF",362.1777,3.3269,31.2900,23.1546
02/22/2018,,FORESADDLE,,,,
02/22/2018,204,"RACK, 8-RIB MEDIUM",809.6819,-1.6094,11.4200,8.4508
02/22/2018,209,BREAST **,207.9294,30.7705,7.7400,5.7276
02/22/2018,207,"SHOULDERS, SQ-CUT",278.4139,-0.9065,24.1700,17.8858
02/22/2018,210,FORESHANK,420.0494,-4.0254,3.4800,2.5752
02/22/2018,,NECK **,172.7206,-1.4608,2.3100,1.7094
02/22/2018,,HINDSADDLE,,,,
02/22/2018,232,"LOINS, TRIMMED 4X4",569.7328,-0.3527,10.9100,8.0734
02/22/2018,232E,FLANK UNTRIMMED **,109.8227,-7.1235,2.8100,2.0794
02/22/2018,233A,"LEG, TROTTER OFF",358.8508,-2.1560,31.2900,23.1546
02/21/2018,,FORESADDLE,,,,
02/21/2018,204,"RACK, 8-RIB MEDIUM",811.2913,-9.1308,11.4200,8.2224
02/21/2018,209,BREAST **,177.1589,-1.4735,7.7400,5.5728
02/21/2018,207,"SHOULDERS, SQ-CUT",279.3204,0.1499,24.1700,17.4024
02/21/2018,210,FORESHANK,424.0748,-4.8018,3.4800,2.5056
02/21/2018,,NECK **,174.1814,-4.1932,2.3100,1.6632
02/21/2018,,HINDSADDLE,,,,
02/21/2018,232,"LOINS, TRIMMED 4X4",570.0855,12.8462,10.9100,7.8552
02/21/2018,232E,FLANK UNTRIMMED **,116.9462,13.5302,2.8100,2.0232
02/21/2018,233A,"LEG, TROTTER OFF",361.0068,-2.9056,31.2900,22.5288
02/20/2018,,FORESADDLE,,,,
02/20/2018,204,"RACK, 8-RIB MEDIUM",820.4221,-29.5350,11.4200,8.2224
02/20/2018,209,BREAST **,178.6324,2.0709,7.7400,5.5728
02/20/2018,207,"SHOULDERS, SQ-CUT",279.1705,0.6782,24.1700,17.4024
02/20/2018,210,FORESHANK,428.8766,1.7613,3.4800,2.5056
02/20/2018,,NECK **,178.3746,1.6680,2.3100,1.6632
02/20/2018,,HINDSADDLE,,,,
02/20/2018,232,"LOINS, TRIMMED 4X4",557.2393,3.5340,10.9100,7.8552
02/20/2018,232E,FLANK UNTRIMMED **,103.4160,1.2546,2.8100,2.0232
02/20/2018,233A,"LEG, TROTTER OFF",363.9124,5.0952,31.2900,22.5288
02/19/2018,,FORESADDLE,,,,
02/19/2018,204,"RACK, 8-RIB MEDIUM",849.9571,-3.6658,11.4200,8.2224
02/19/2018,209,BREAST **,176.5615,-1.5194,7.7400,5.5728
02/19/2018,207,"SHOULDERS, SQ-CUT",278.4923,1.2081,24.1700,17.4024
02/19/2018,210,FORESHANK,427.1153,2.5052,3.4800,2.5056
02/19/2018,,NECK **,176.7066,4.5007,2.3100,1.6632
02/19/2018,,HINDSADDLE,,,,
02/19/2018,232,"LOINS, TRIMMED 4X4",553.7053,11.8552,10.9100,7.8552
02/19/2018,232E,FLANK UNTRIMMED **,102.1614,-1.3931,2.8100,2.0232
02/19/2018,233A,"LEG, TROTTER OFF",358.8172,1.0871,31.2900,22.5288
02/16/2018,,FORESADDLE,,,,
02/16/2018,204,"RACK, 8-RIB MEDIUM",853.6229,15.7218,11.4200,8.2224
02/16/2018,209,BREAST **,178.0809,-9.3794,7.7400,5.5728
02/16/2018,207,"SHOULDERS, SQ-CUT",277.2842,1.2963,24.1700,17.4024
02/16/2018,210,FORESHANK,424.6101,-5.5377,3.4800,2.5056
02/16/2018,,NECK **,172.2059,-0.0446,2.3100,1.6632
02/16/2018,,HINDSADDLE,,,,
02/16/2018,232,"LOINS, TRIMMED 4X4",541.8501,4.9734,10.9100,7.8552
02/16/2018,232E,FLANK UNTRIMMED **,103.5545,0.8394,2.8100,2.0232
02/16/2018,233A,"LEG, TROTTER OFF",357.7301,10.1660,31.2900,22.5288
02/15/2018,,FORESADDLE,,,,
02/15/2018,204,"RACK, 8-RIB MEDIUM",837.9011,-3.3822,11.4200,8.2224
02/15/2018,209,BREAST **,187.4603,-28.2090,7.7400,5.5728
02/15/2018,207,"SHOULDERS, SQ-CUT",275.9879,-1.1999,24.1700,17.4024
02/15/2018,210,FORESHANK,430.1478,2.1621,3.4800,2.5056
02/15/2018,,NECK **,172.2505,0.2157,2.3100,1.6632
02/15/2018,,HINDSADDLE,,,,
02/15/2018,232,"LOINS, TRIMMED 4X4",536.8767,-3.3478,10.9100,7.8552
02/15/2018,232E,FLANK UNTRIMMED **,102.7151,-0.6140,2.8100,2.0232
02/15/2018,233A,"LEG, TROTTER OFF",347.5641,-0.8293,31.2900,22.5288
02/14/2018,,FORESADDLE,,,,
02/14/2018,204,"RACK, 8-RIB MEDIUM",841.2833,4.3584,11.4200,8.4508
02/14/2018,209,BREAST **,215.6693,1.2345,7.7400,5.7276
02/14/2018,207,"SHOULDERS, SQ-CUT",277.1878,-0.4820,24.1700,17.8858
02/14/2018,210,FORESHANK,427.9857,-2.9856,3.4800,2.5752
02/14/2018,,NECK **,172.0348,1.0669,2.3100,1.7094
02/14/2018,,HINDSADDLE,,,,
02/14/2018,232,"LOINS, TRIMMED 4X4",540.2245,-19.4181,10.9100,8.0734
02/14/2018,232E,FLANK UNTRIMMED **,103.3291,-11.9660,2.8100,2.0794
02/14/2018,233A,"LEG, TROTTER OFF",348.3934,-1.0179,31.2900,23.1546
02/13/2018,,FORESADDLE,,,,
02/13/2018,204,"RACK, 8-RIB MEDIUM",836.9249,-0.7960,11.4200,8.4508
02/13/2018,209,BREAST **,214.4348,2.9090,7.7400,5.7276
02/13/2018,207,"SHOULDERS, SQ-CUT",277.6698,-0.6910,24.1700,17.8858
02/13/2018,210,FORESHANK,430.9713,2.2909,3.4800,2.5752
02/13/2018,,NECK **,170.9679,0.2646,2.3100,1.7094
02/13/2018,,HINDSADDLE,,,,
02/13/2018,232,"LOINS, TRIMMED 4X4",559.6426,-2.8981,10.9100,8.0734
02/13/2018,232E,FLANK UNTRIMMED **,115.2951,-2.9383,2.8100,2.0794
02/13/2018,233A,"LEG, TROTTER OFF",349.4113,-0.4159,31.2900,23.1546
02/12/2018,,FORESADDLE,,,,
02/12/2018,204,"RACK, 8-RIB MEDIUM",837.7209,37.0770,11.4200,8.4508
02/12/2018,209,BREAST **,211.5258,-4.9389,7.7400,5.7276
02/12/2018,207,"SHOULDERS, SQ-CUT",278.3608,-0.7598,24.1700,17.8858
02/12/2018,210,FORESHANK,428.6804,-1.3620,3.4800,2.5752
02/12/2018,,NECK **,170.7033,-8.6070,2.3100,1.7094
02/12/2018,,HINDSADDLE,,,,
02/12/2018,232,"LOINS, TRIMMED 4X4",562.5407,-4.2773,10.9100,8.0734
02/12/2018,232E,FLANK UNTRIMMED **,118.2334,4.0935,2.8100,2.0794
02/12/2018,233A,"LEG, TROTTER OFF",349.8272,-1.0945,31.2900,23.1546
02/09/2018,,FORESADDLE,,,,
02/09/2018,204,"RACK, 8-RIB MEDIUM",800.6439,-9.1357,11.4200,8.4508
02/09/2018,209,BREAST **,216.4647,6.9636,7.7400,5.7276
02/09/2018,207,"SHOULDERS, SQ-CUT",279.1206,-1.3163,24.1700,17.8858
02/09/2018,210,FORESHANK,430.0424,-3.3980,3.4800,2.5752
02/09/2018,,NECK **,179.3103,-6.4952,2.3100,1.7094
02/09/2018,,HINDSADDLE,,,,
02/09/2018,232,"LOINS, TRIMMED 4X4",566.8180,1.5893,10.9100,8.0734
02/09/2018,232E,FLANK UNTRIMMED **,114.1399,6.9941,2.8100,2.0794
02/09/2018,233A,"LEG, TROTTER OFF",350.9217,0.7990,31.2900,23.1546
02/08/2018,,FORESADDLE,,,,
02/08/2018,204,"RACK, 8-RIB MEDIUM",809.7796,-0.6392,11.4200,8.4508
02/08/2018,209,BREAST **,209.5011,-1.8050,7.7400,5.7276
02/08/2018,207,"SHOULDERS, SQ-CUT",280.4369,1.4658,24.1700,17.8858
02/08/2018,210,FORESHANK,433.4404,-2.0395,3.4800,2.5752
02/08/2018,,NECK **,185.8055,-1.0527,2.3100,1.7094
02/08/2018,,HINDSADDLE,,,,
02/08/2018,232,"LOINS, TRIMMED 4X4",565.2287,-5.2356,10.9100,8.0734
02/08/2018,232E,FLANK UNTRIMMED **,107.1458,0.6571,2.8100,2.0794
02/08/2018,233A,"LEG, TROTTER OFF",350.1227,-1.0720,31.2900,23.1546
02/07/2018,,FORESADDLE,,,,
02/07/2018,204,"RACK, 8-RIB MEDIUM",810.4188,-2.7443,11.4200,8.3366
02/07/2018,209,BREAST **,211.3061,-1.8276,7.7400,5.6502
02/07/2018,207,"SHOULDERS, SQ-CUT",278.9711,3.8066,24.1700,17.6441
02/07/2018,210,FORESHANK,435.4799,4.5542,3.4800,2.5404
02/07/2018,,NECK **,186.8582,3.5866,2.3100,1.6863
02/07/2018,,HINDSADDLE,,,,
02/07/2018,232,"LOINS, TRIMMED 4X4",570.4643,43.6976,10.9100,7.9643
02/07/2018,232E,FLANK UNTRIMMED **,106.4887,-21.2504,2.8100,2.0513
02/07/2018,233A,"LEG, TROTTER OFF",351.1947,0.1142,31.2900,22.8417
02/06/2018,,FORESADDLE,,,,
02/06/2018,204,"RACK, 8-RIB MEDIUM",813.1631,2.1643,11.4200,8.3366
02/06/2018,209,BREAST **,213.1337,-4.7906,7.7400,5.6502
02/06/2018,207,"SHOULDERS, SQ-CUT",275.1645,0.7849,24.1700,17.6441
02/06/2018,210,FORESHANK,430.9257,-0.4363,3.4800,2.5404
02/06/2018,,NECK **,183.2716,-4.1059,2.3100,1.6863
02/06/2018,,HINDSADDLE,,,,
02/06/2018,232,"LOINS, TRIMMED 4X4",526.7667,13.2071,10.9100,7.9643
02/06/2018,232E,FLANK UNTRIMMED **,127.7391,-0.0666,2.8100,2.0513
02/06/2018,233A,"LEG, TROTTER OFF",351.0805,-2.0733,31.2900,22.8417
02/05/2018,,FORESADDLE,,,,
02/05/2018,204,"RACK, 8-RIB MEDIUM",810.9988,-39.1452,11.4200,8.3366
02/05/2018,209,BREAST **,217.9243,0.8663,7.7400,5.6502
02/05/2018,207,"SHOULDERS, SQ-CUT",274.3796,0.1579,24.1700,17.6441
02/05/2018,210,FORESHANK,431.3620,1.1956,3.4800,2.5404
02/05/2018,,NECK **,187.3775,3.2470,2.3100,1.6863
02/05/2018,,HINDSADDLE,,,,
02/05/2018,232,"LOINS, TRIMMED 4X4",513.5596,2.0829,10.9100,7.9643
02/05/2018,232E,FLANK UNTRIMMED **,127.8057,-2.3782,2.8100,2.0513
02/05/2018,233A,"LEG, TROTTER OFF",353.1538,-1.4416,31.2900,22.8417
02/02/2018,,FORESADDLE,,,,
02/02/2018,204,"RACK, 8-RIB MEDIUM",850.1440,49.8074,11.4200,8.3366
02/02/2018,209,BREAST **,217.0580,6.2932,7.7400,5.6502
